_id,id,__v,action_cause,behavior_type,company_type,craft_code,createdAt,day_of_year,gbu,incident_date,incident_number,is_lcv,job,lastUpdated,location,month,near_miss_sub_category,primary_category,region,severity_level,unsafe_condition_or_behavior,violation_probability_level,violation_risk_severity_level,violation_severity_level,week,year
{'$oid': '6942379ff477915388b8d5be'},136244748,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,N,Operators,1765947295008,220,Energy,1754688229000,136244748,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,32,2025
{'$oid': '6942379ff477915388b8d5bf'},136244744,0,,Safe,N,Non-Manual,1765947295008,220,Energy,1754646649000,136244744,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,32,2025
{'$oid': '6942379ff477915388b8d5c0'},136244159,0,,Safe,B,Operators,1765947295008,220,Energy,1754642329000,136244159,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,32,2025
{'$oid': '6942379ff477915388b8d5c1'},136244131,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",Safe,B,Scaffold Builder,1765947295008,220,Energy,1754635130000,136244131,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5c2'},136243865,0,Caught In/ Between,At-Risk,B,Ironworkers-Structural,1765947295008,220,Energy,1754621090000,136243865,False,Project I,1765947295008,,8,,,,1,Behavior,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5c3'},136244045,0,Fall From Same Level (of Personnel),Safe,B,Carpenter,1765947295008,220,Energy,1754621090000,136244045,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5c4'},136243459,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",Safe,B,Rigger,1765947295008,219,Energy,1754551430000,136243459,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5c5'},136243444,0,Exposure to Heat/Cold/Environment,Safe,B,Ironworkers-Structural,1765947295008,219,Energy,1754550529000,136243444,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5c6'},136243419,0,Repetitive Motion/Body Position/Ergonomic Hazards,Safe,B,Pipefitters,1765947295008,219,Energy,1754533430000,136243419,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5c7'},136242653,0,,Safe,B,Ironworkers-Structural,1765947295008,219,Energy,1754530129000,136242653,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,32,2025
{'$oid': '6942379ff477915388b8d5c8'},136242485,0,Other,At-Risk,B,Electricians-Other,1765947295008,218,Energy,1754501209000,136242485,True,Project I,1765947295008,,8,,Energy Isolation,,4,Unsafe Condition,0,4,0,32,2025
{'$oid': '6942379ff477915388b8d5c9'},136242468,0,,Safe,B,Pipefitters,1765947295008,218,Energy,1754498149000,136242468,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,3,Unsafe Condition,0,3,0,32,2025
{'$oid': '6942379ff477915388b8d5ca'},136242464,0,Unknown,At-Risk,B,Operators,1765947295008,218,Energy,1754483029000,136242464,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,3,Behavior,0,3,0,32,2025
{'$oid': '6942379ff477915388b8d5cb'},136242530,0,"Vehicular Accident (driver, passenger, pedestrian)",At-Risk,B,Operators,1765947295008,218,Energy,1754477629000,136242530,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,3,Behavior,0,3,0,32,2025
{'$oid': '6942379ff477915388b8d5cc'},136241993,0,"Grinding, Sanding, Scraping, Cleaning, Blowing",At-Risk,B,Painters,1765947295008,218,Energy,1754473729000,136241993,False,Project I,1765947295008,,8,,,,1,Behavior,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5cd'},136241901,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Operators,1765947295008,218,Energy,1754467430000,136241901,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,2,Behavior,0,2,0,32,2025
{'$oid': '6942379ff477915388b8d5ce'},136241527,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",Safe,B,Millwrights/Machinist,1765947295008,218,Energy,1754450629000,136241527,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,32,2025
{'$oid': '6942379ff477915388b8d5cf'},136241494,0,,Safe,B,Driller,1765947295008,218,Energy,1754450629000,136241494,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5d0'},136241540,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",At-Risk,B,Warehouse,1765947295008,218,Energy,1754448889000,136241540,False,Project I,1765947295008,,8,,,,1,Behavior,0,1,0,32,2025
{'$oid': '6942379ff477915388b8d5d1'},136241398,0,,Safe,B,Operators,1765947295008,217,Energy,1754429630000,136241398,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5d2'},136240211,0,,Safe,B,Electricians-wiremen,1765947295008,217,Energy,1754384930000,136240211,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5d3'},136240124,0,,Safe,B,Non-Manual,1765947295008,217,Energy,1754368730000,136240124,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5d7'},136236524,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Cement masons,1765947295008,216,Energy,1754285929000,136236524,False,Project I,1765947295008,,8,,,,1,Behavior,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5d6'},136238411,0,Dropped Object(s),At-Risk,B,Carpenter,1765947295008,216,Energy,1754302129000,136238411,False,Project I,1765947295008,,8,,,,1,Behavior,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5d4'},136239623,0,,Safe,B,Operators,1765947295008,217,Energy,1754367830000,136239623,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5d5'},136239582,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",At-Risk,B,Pipefitters,1765947295008,217,Energy,1754366330000,136239582,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,2,Behavior,0,2,0,31,2025
{'$oid': '6942379ff477915388b8d5d8'},136235518,0,"Vehicular Accident (driver, passenger, pedestrian)",At-Risk,N,Operators,1765947295008,214,Energy,1754120029000,136235518,True,Project I,1765947295008,,8,,MEPI (Mobile Equipment & Personnel Interface),,2,Behavior,0,2,0,31,2025
{'$oid': '6942379ff477915388b8d5d9'},136235511,0,,Safe,B,Ironworkers-Structural,1765947295008,214,Energy,1754114030000,136235511,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5da'},136235489,0,,Safe,B,Operators,1765947295008,214,Energy,1754107729000,136235489,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5db'},136235384,0,Caught In/ Between,At-Risk,B,Ironworkers-Structural,1765947295008,214,Energy,1754103529000,136235384,False,Project I,1765947295008,,8,,,,1,Behavior,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5dc'},136235342,0,,Safe,B,Operators,1765947295008,214,Energy,1754100530000,136235342,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,31,2025
{'$oid': '6942379ff477915388b8d5dd'},136235319,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Operators,1765947295008,213,Energy,1754077489000,136235319,False,Project I,1765947295008,,8,,,,1,Unsafe Condition,0,1,0,31,2025
{'$oid': '694237e8f477915388b8d600'},136139659,0,Fall From Elevation (of Personnel),,B,Carpenter,1765947368197,118,Energy,1745871978000,136139659,False,Project I,1765947368197,,4,,,,0,,0,0,0,17,2025
{'$oid': '69423827f477915388b8d60f'},136110693,0,,,B,Operators,1765947430949,90,Energy,1743429530000,136110693,False,Project I,1765947430949,,3,,,,0,,0,0,0,13,2025
{'$oid': '69423866f477915388b8d662'},136047216,0,Line Of Fire,,B,Pipefitters,1765947494004,29,Energy,1738171730000,136047216,False,Project I,1765947494004,,1,,,,0,,0,0,0,5,2025
{'$oid': '69423866f477915388b8d663'},136044335,0,Dropped Object(s),,B,Rigger,1765947494004,26,Energy,1737919290000,136044335,False,Project I,1765947494004,,1,,,,0,,0,0,0,4,2025
{'$oid': '69423866f477915388b8d664'},136370928,0,,,B,,1765947494005,342,Energy,1765188710000,136370928,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d665'},136370947,0,,,B,,1765947494005,342,Energy,1765179530000,136370947,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d666'},136370718,0,,,B,,1765947494005,342,Energy,1765172329000,136370718,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d667'},136370704,0,,,B,,1765947494005,342,Energy,1765168730000,136370704,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d668'},136370454,0,,,B,,1765947494005,342,Energy,1765164590000,136370454,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d669'},136370212,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Tower Erector,1765947494005,340,Energy,1765017530000,136370212,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d66a'},136370160,0,Slip/Trip,,B,,1765947494005,340,Energy,1765010930000,136370160,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d66b'},136370436,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,,1765947494005,340,Energy,1765003130000,136370436,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d66c'},136369509,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Operators,1765947494005,340,Energy,1764997130000,136369509,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d66d'},136369475,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Rigger,1765947494005,339,Energy,1764935509000,136369475,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d66e'},136368863,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Laborers,1765947494005,339,Energy,1764931729000,136368863,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d66f'},136368821,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Pipefitters,1765947494005,339,Energy,1764927530000,136368821,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d670'},136368808,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,N,Welder,1765947494005,339,Energy,1764923929000,136368808,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d671'},136368837,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,,1765947494005,339,Energy,1764920630000,136368837,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d672'},136368164,0,Caught In/ Between,,B,Pipefitters,1765947494005,339,Energy,1764908958000,136368164,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d673'},136368594,0,"Exposure (noise, dust, radiation)",,N,Electricians-Other,1765947494005,339,Energy,1764907130000,136368594,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d674'},136368660,0,Fall From Elevation (of Personnel),,B,Carpenter,1765947494005,339,Energy,1764903529000,136368660,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d675'},136368207,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Pipefitters,1765947494005,338,Energy,1764849529000,136368207,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d676'},136367070,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Carpenter,1765947494005,338,Energy,1764839630000,136367070,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d677'},136366823,0,Repetitive Motion/Body Position/Ergonomic Hazards,,B,Laborers,1765947494005,338,Energy,1764830330000,136366823,False,Project J,1765947494005,,12,,,,0,,0,0,0,49,2025
{'$oid': '69423866f477915388b8d678'},136366460,0,Dropped Object(s),Safe,B,Ironworkers-Structural,1765947494005,338,Energy,1764821329000,136366460,True,Project J,1765947494005,,12,,Dropped Objects,,3,Unsafe Condition,0,3,0,49,2025
{'$oid': '69423866f477915388b8d679'},136366801,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",At-Risk,B,Ironworkers-Rebar,1765947494005,338,Energy,1764820129000,136366801,False,Project J,1765947494005,,12,,,,1,Behavior,0,1,0,49,2025
{'$oid': '69423866f477915388b8d67a'},136366396,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Ironworkers-Structural,1765947494005,338,Energy,1764820010000,136366396,True,Project J,1765947494005,,12,,Lifting Operations,,3,Unsafe Condition,0,3,0,49,2025
{'$oid': '69423866f477915388b8d67b'},136366785,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Operators,1765947494005,338,Energy,1764815030000,136366785,True,Project J,1765947494005,,12,,Lifting Operations,,3,Unsafe Condition,0,3,0,49,2025
{'$oid': '69423866f477915388b8d67c'},136366681,0,"Exposure (noise, dust, radiation)",At-Risk,B,Electricians-wiremen,1765947494005,338,Energy,1764812330000,136366681,False,Project J,1765947494005,,12,,,,1,Unsafe Condition,0,1,0,49,2025
{'$oid': '69423866f477915388b8d67d'},136365784,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",At-Risk,B,Operators,1765947494005,337,Energy,1764758330000,136365784,True,Project J,1765947494005,,12,,MEPI (Mobile Equipment & Personnel Interface),,2,Unsafe Condition,0,2,0,49,2025
{'$oid': '69423866f477915388b8d67e'},136367091,0,Welding,At-Risk,N,Welder,1765947494005,337,Energy,1764758330000,136367091,False,Project J,1765947494005,,12,,,,1,Unsafe Condition,0,1,0,49,2025
{'$oid': '69423866f477915388b8d67f'},136365334,0,"Exposure (noise, dust, radiation)",At-Risk,B,Ironworkers-Structural,1765947494005,337,Energy,1764756529000,136365334,False,Project J,1765947494005,,12,,,,1,Unsafe Condition,0,1,0,49,2025
{'$oid': '69423866f477915388b8d680'},136365063,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",At-Risk,N,Piledrivers,1765947494005,337,Energy,1764743930000,136365063,False,Project J,1765947494005,,12,,,,1,Unsafe Condition,0,1,0,49,2025
{'$oid': '69423866f477915388b8d681'},136364733,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",Safe,B,Ironworkers-Structural,1765947494005,337,Energy,1764727730000,136364733,False,Project J,1765947494005,,12,,,,1,Unsafe Condition,0,1,0,49,2025
{'$oid': '69423866f477915388b8d682'},136364795,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Electricians-linemen,1765947494005,336,Energy,1764671930000,136364795,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d683'},136363855,0,Caught In/ Between,,B,Rigger,1765947494005,336,Energy,1764668929000,136363855,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d684'},136363829,0,,,B,Pipefitters,1765947494005,336,Energy,1764667429000,136363829,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d685'},136363813,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Warehouse,1765947494005,336,Energy,1764667129000,136363813,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d686'},136363800,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Carpenter,1765947494005,336,Energy,1764661130000,136363800,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d687'},136363556,0,Repetitive Motion/Body Position/Ergonomic Hazards,,B,Scaffold Builder,1765947494005,336,Energy,1764654230000,136363556,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d688'},136363465,0,"Exposure (noise, dust, radiation)",,B,Electricians-linemen,1765947494005,336,Energy,1764652729000,136363465,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d689'},136363126,0,Fall From Elevation (of Personnel),,N,Operators,1765947494005,335,Energy,1764619730000,136363126,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d68a'},136362317,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Pipefitters,1765947494005,335,Energy,1764581930000,136362317,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d68b'},136362450,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Ironworkers-Structural,1765947494005,335,Energy,1764580130000,136362450,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d68e'},136361901,0,Repetitive Motion/Body Position/Ergonomic Hazards,,N,Millwrights/Machinist,1765947494005,335,Energy,1764564829000,136361901,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d693'},136360163,0,Repetitive Motion/Body Position/Ergonomic Hazards,,B,Scaffold Builder,1765947494005,330,Energy,1764137630000,136360163,False,Project J,1765947494005,,11,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d690'},136361610,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Operators,1765947494005,335,Energy,1764557330000,136361610,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d692'},136360184,0,Fall From Same Level (of Personnel),,B,Laborers,1765947494005,330,Energy,1764153830000,136360184,False,Project J,1765947494005,,11,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d68d'},136362289,0,"Strain/ Overexertion (lifting, climbing, pulling, pushing)",,B,Rigger,1765947494005,335,Energy,1764573830000,136362289,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d691'},136362150,0,"Exposure (noise, dust, radiation)",,B,Operators,1765947494005,334,Energy,1764546830000,136362150,False,Project J,1765947494005,,11,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d68c'},136362304,0,Unknown,,B,,1765947494005,335,Energy,1764574129000,136362304,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d68f'},136361844,0,Slip/Trip,,B,Laborers,1765947494005,335,Energy,1764563209000,136361844,False,Project J,1765947494005,,12,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d694'},136360103,0,Slip/Trip,,B,Operators,1765947494005,330,Energy,1764130430000,136360103,False,Project J,1765947494005,,11,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d696'},136360119,0,Line Of Fire,,B,Rigger,1765947494005,330,Energy,1764121970000,136360119,False,Project J,1765947494005,,11,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d695'},136359915,0,"Struck By/ Against (includes foreign bodies to eye,cutting)",,B,Scaffold Builder,1765947494005,330,Energy,1764128030000,136359915,False,Project J,1765947494005,,11,,,,0,,0,0,0,48,2025
{'$oid': '69423866f477915388b8d697'},136359548,0,"Contact With (chemicals, hazardous substance, insect, animals, heat, cold)",,B,Rigger,1765947494005,329,Energy,1764066529000,136359548,False,Project J,1765947494005,,11,,,,0,,0,0,0,47,2025
